"qseqid","vmr_invert_assoc_score","vmr_invert_assoc_tophit","vmr_tophit_pident","vmr_tophit_evalue","vmr_tophit_length","vhdb_invert_assoc_score","vhdb_invert_assoc_tophit","vhdb_tophit_pident","vhdb_tophit_evalue","vhdb_tophit_length","assignment_rpm","assignment_manual","assignment_vmr","assignment_vhdb","is_core","evidence"
"ref_NP_660178_Saccharomyces_20S_RNA_narnavirus",0,FALSE,100,0,829,0,FALSE,100,0,829,NA,NA,FALSE,FALSE,FALSE,"VMR"
"SHWC0209c11478_Shahe_narna-like_virus_4_len2653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QNS17453_Serbia_narna-like_virus_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHJJX25414_Beihai_narna-like_virus_25_len2507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UHK03217_Hangzhou_nephotettix_cincticeps_narnavirus_1",NA,NA,NA,NA,NA,NA,NA,43.4,3.3399999999999996e-250,974,NA,NA,NA,NA,NA,NA
"QCM133922_Hubei_narna-like_virus_15_len2872",NA,NA,NA,NA,NA,NA,NA,46.7,4.3300000000000005e-282,950,NA,NA,NA,NA,NA,NA
"ZL17511_Wuchang_cockroach_Virus_4_len2972",NA,NA,NA,NA,NA,NA,NA,46.8,3.4400000000000003e-276,953,NA,NA,NA,NA,NA,NA
"YP_009256557_Phytomonas_serpens_narnavirus_1",NA,NA,NA,NA,NA,0,FALSE,100,0,1208,NA,NA,NA,FALSE,FALSE,"VHDB"
"BHTH18714_Beihai_barnacle_virus_10_len2953",NA,NA,NA,NA,NA,NA,NA,100,0,955,NA,NA,NA,NA,NA,NA
"UHM27569_Sanya_narnavirus_11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_AEM89291_Phytophthora_infestans_RNA_virus_4",NA,NA,NA,NA,NA,2,TRUE,42.3,2.61e-209,870,NA,NA,NA,TRUE,TRUE,"VHDB"
"SCJXSX34167_Beihai_narna-like_virus_21_len3537",NA,NA,NA,NA,NA,NA,NA,100,0,1101,NA,NA,NA,NA,NA,NA
"WLJQ100912_Wenling_narna-like_virus_6_len3331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QJT93774_Erysiphe_necator_associated_narnavirus_42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJLX30442_Changjiang_narna-like_virus_5_len2308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QTW97841_Riboviria_sp",NA,NA,NA,NA,NA,2,TRUE,46.1,6.239999999999999e-291,1038,NA,NA,NA,TRUE,TRUE,"VHDB"
"BHBJDX18651_Beihai_narna-like_virus_22_len3244",NA,NA,NA,NA,NA,NA,NA,100,0,1027,NA,NA,NA,NA,NA,NA
"QIR30293_Plasmopara_viticola_lesion_associated_narnavirus_14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHZY57139_Beihai_narna-like_virus_23_len3610",NA,NA,NA,NA,NA,NA,NA,100,0,759,NA,NA,NA,NA,NA,NA
"QTW97840_Riboviria_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mosHB204971_Hubei_narna-like_virus_17_len2835",NA,NA,NA,NA,NA,NA,NA,100,0,942,NA,NA,NA,NA,NA,NA
"QNS17452_Serbia_narna-like_virus_1",NA,NA,NA,NA,NA,NA,NA,70.6,0,924,NA,NA,NA,NA,NA,NA
"horsefly123863_Wuhan_horsefly_Virus_3_len3042",NA,NA,NA,NA,NA,NA,NA,100,0,1010,NA,NA,NA,NA,NA,NA
"SXSSP2578_Sanxia_water_strider_virus_13_len2308",NA,NA,NA,NA,NA,NA,NA,100,0,755,NA,NA,NA,NA,NA,NA
"BHNXC41323_Beihai_narna-like_virus_5_len4051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASM94068_Barns_Ness_breadcrumb_sponge_narna-like_virus_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHHQ66335_Beihai_narna-like_virus_26_len2317",NA,NA,NA,NA,NA,NA,NA,100,0,710,NA,NA,NA,NA,NA,NA
"SCM51430_Hubei_narna-like_virus_25_Mito_coding_len2375",0,FALSE,42.6,5.829999999999999e-56,298,NA,FALSE,42.6,6.9e-56,298,NA,NA,FALSE,FALSE,FALSE,"VMR"
"SHWC0209c12713_Shahe_narna-like_virus_7_mito_coding_len2281",NA,NA,NA,NA,NA,NA,NA,100,0,606,NA,NA,NA,NA,NA,NA
"ref_YP_009126873_Fusarium_coeruleum_mitovirus_1",0,FALSE,42.9,1.67e-114,524,0,FALSE,41.8,5.429999999999999e-42,232,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_009126872_Fusarium_globosum_mitovirus_1",0,FALSE,41.8,2.1399999999999995e-119,574,0,FALSE,41.8,2.5399999999999996e-119,574,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_002822229_Thielaviopsis_basicola_mitovirus",0,FALSE,44.9,8.13e-98,441,0,FALSE,44.9,9.62e-98,441,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_660179_Ophiostoma_mitovirus_4",0,FALSE,40.9,3.16e-134,638,0,FALSE,40.9,3.7299999999999996e-134,638,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_009121785_Sclerotinia_sclerotiorum_mitovirus_1_HC025",0,FALSE,41.8,9.999999999999998e-152,641,0,FALSE,41.8,1.1799999999999999e-151,641,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_660180_Ophiostoma_mitovirus_5",0,FALSE,41.3,4.649999999999999e-132,615,0,FALSE,41.3,5.499999999999999e-132,615,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_077184_Gremmeniella_abietina_mitochondrial_RNA_virus_S2",0,FALSE,40.1,2.12e-120,549,0,FALSE,40.1,2.51e-120,549,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_009009144_Sclerotinia_sclerotiorum_mitovirus_6",0,FALSE,60.8,2.38e-305,704,0,FALSE,100,0,698,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_660181_Ophiostoma_mitovirus_6",0,FALSE,100,0,695,0,FALSE,43.4,1.44e-50,228,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_004564622_Tuber_aestivum_mitovirus",0,FALSE,100,0,793,0,FALSE,42.2,9.490000000000001e-33,204,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_002284334_Botrytis_cinerea_mitovirus_1",0,FALSE,52.1,4.49e-56,238,0,FALSE,45,2.04e-44,229,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_660176_Ophiostoma_mitovirus_3a",0,FALSE,40.4,9.800000000000001e-91,512,0,FALSE,40.4,1.16e-90,512,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_005352912_Clitocybe_odora_virus",0,FALSE,100,0,1136,0,FALSE,40.1,1.0599999999999998e-37,222,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_660174_Cryphonectria_parasitica_mitovirus_1-NB631",0,FALSE,45.7,4.05e-37,219,0,FALSE,42.2,3.0599999999999997e-34,206,NA,NA,FALSE,FALSE,FALSE,"VMR"
"SHWC0209c20055_Shahe_narna-like_virus_5_len1684",NA,NA,NA,NA,NA,NA,FALSE,40.3,2.9499999999999997e-31,206,NA,NA,NA,FALSE,FALSE,"VHDB"
"SHWC0209c11783_Shahe_narna-like_virus_6_len2167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WLJQ205243_Wenling_narna-like_virus_9_Mito_coding_len2702",0,FALSE,40.3,1.2299999999999999e-32,226,NA,FALSE,40.3,1.45e-32,226,NA,NA,FALSE,FALSE,FALSE,"VMR"
"SZmix21602_Hubei_narna-like_virus_23_len2247",NA,NA,NA,NA,NA,NA,NA,100,0,705,NA,NA,NA,NA,NA,NA
"SCM50734_Hubei_narna-like_virus_24_len2226",NA,NA,NA,NA,NA,NA,NA,100,0,709,NA,NA,NA,NA,NA,NA
"SZmix20730_Hubei_narna-like_virus_22_len2592",NA,NA,NA,NA,NA,NA,NA,100,0,625,NA,NA,NA,NA,NA,NA
"YP_010084020_LeviOr01_phage",0,FALSE,44.1,7.41e-45,229,NA,NA,45.8,2.46e-45,225,NA,NA,FALSE,NA,FALSE,"VMR"
"ref_NP_042307_Pseudomonas_phage_PP7",0,FALSE,41.3,1.2899999999999998e-54,293,NA,NA,41.3,1.52e-54,293,NA,NA,FALSE,NA,FALSE,"VMR"
"HOU158632_Beihai_levi-like_virus_15_len4083",0,FALSE,43.2,1.0799999999999999e-69,384,NA,NA,42.3,2.08e-71,392,NA,NA,FALSE,NA,FALSE,"VMR"
"BHJP63773_Beihai_levi-like_virus_16_len3965",0,FALSE,41.2,1.2800000000000001e-79,376,NA,NA,41.2,1.5100000000000002e-79,376,NA,NA,FALSE,NA,FALSE,"VMR"
"BHTH16066_Beihai_levi-like_virus_17_len3953",0,FALSE,43.4,1.25e-83,369,NA,NA,43.4,1.48e-83,369,NA,NA,FALSE,NA,FALSE,"VMR"
"BHWZXX15152_Beihai_levi-like_virus_18_len3809",0,FALSE,41.2,2.3700000000000003e-79,420,NA,NA,41.2,2.8e-79,420,NA,NA,FALSE,NA,FALSE,"VMR"
"ref_NP_695028_Enterobacteria_phage_FI_sensu_lato",0,FALSE,41.7,5.0999999999999996e-83,472,NA,NA,41.7,6.03e-83,472,NA,NA,FALSE,NA,FALSE,"VMR"
"ref_NP_046752_Enterobacteria_phage_Qbeta",0,FALSE,42.5,2.05e-81,372,NA,NA,42.7,8.14e-82,403,NA,NA,FALSE,NA,FALSE,"VMR"
"BHBJDX18762_Beihai_levi-like_virus_19_len3641",0,FALSE,40.5,5.7300000000000005e-77,444,0,FALSE,40.5,6.78e-77,444,NA,NA,FALSE,FALSE,FALSE,"VMR"
"CJLX29558_Changjiang_levi-like_virus_3_len3599",0,FALSE,41.5,1.57e-86,424,NA,FALSE,41.5,1.85e-86,424,NA,NA,FALSE,FALSE,FALSE,"VMR"
"WHYY19197_Hubei_levi-like_virus_4_len3591",0,FALSE,41,1.1099999999999999e-67,363,NA,FALSE,40.1,3.22e-70,384,NA,NA,FALSE,FALSE,FALSE,"VMR"
"BHTH16011_Beihai_levi-like_virus_22_len3931",0,FALSE,40.9,1.8500000000000001e-97,464,NA,NA,40.9,2.19e-97,464,NA,NA,FALSE,NA,FALSE,"VMR"
"BHJP62133_Beihai_levi-like_virus_23_len3701",0,FALSE,44.1,9.84e-88,426,NA,FALSE,44.1,1.1599999999999998e-87,426,NA,NA,FALSE,FALSE,FALSE,"VMR"
"BHTSS11091_Beihai_levi-like_virus_24_len3708",0,FALSE,40.6,1.49e-93,466,NA,NA,40.6,1.7699999999999999e-93,466,NA,NA,FALSE,NA,FALSE,"VMR"
"BHSC163351_Beihai_levi-like_virus_25_len3487",0,FALSE,44.4,9.619999999999999e-88,383,NA,NA,42.9,1.34e-88,410,NA,NA,FALSE,NA,FALSE,"VMR"
"ref_YP_007111575_Enterobacteria_phage_M",0,FALSE,42.7,1.1400000000000001e-85,419,NA,FALSE,42.5,1.0600000000000001e-85,405,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_717671_Pseudomonas_phage_PRR1",0,FALSE,43.3,1.7399999999999998e-96,466,NA,NA,42.8,3.37e-98,430,NA,NA,FALSE,NA,FALSE,"VMR"
"ref_YP_007237175_Enterobacteria_phage_Hgal1",0,FALSE,41.2,1.4799999999999997e-96,468,NA,NA,45.2,3.32e-100,425,NA,NA,FALSE,NA,FALSE,"VMR"
"ref_NP_040650_Enterobacteria_phage_MS2",0,FALSE,41.4,1.13e-85,420,NA,NA,41.2,2.65e-88,451,NA,NA,FALSE,NA,FALSE,"VMR"
"ref_NP_040755_Enterobacteria_phage_BZ13",0,FALSE,41.1,4.26e-81,350,NA,NA,45.4,7.74e-83,335,NA,NA,FALSE,NA,FALSE,"VMR"
"ref_YP_007237129_Enterobacteria_phage_C-1_INW-2012",0,FALSE,43,1.8699999999999997e-104,447,NA,NA,43,2.22e-104,447,NA,NA,FALSE,NA,FALSE,"VMR"
"WHWN53876_Hubei_levi-like_virus_5_len3845",0,FALSE,44.5,1.58e-116,494,NA,FALSE,44.5,1.87e-116,494,NA,NA,FALSE,FALSE,FALSE,"VMR"
"SHWC0209c10970_Shahe_levi-like_virus_2_len3563",0,FALSE,42.4,7.75e-86,432,NA,NA,40.6,7.789999999999999e-88,448,NA,NA,FALSE,NA,FALSE,"VMR"
"HOU143495_Beihai_levi-like_virus_26_len3721",0,FALSE,41.4,3.1e-83,435,NA,NA,41.4,3.67e-83,435,NA,NA,FALSE,NA,FALSE,"VMR"
"GCM8094_Hubei_levi-like_virus_6_len3572",0,FALSE,42,8.57e-69,371,NA,NA,42,1.01e-68,371,NA,NA,FALSE,NA,FALSE,"VMR"
"BHTH15291_Beihai_levi-like_virus_27_len3597",0,FALSE,40.6,6.93e-71,335,NA,NA,40.1,1.0899999999999999e-72,392,NA,NA,FALSE,NA,FALSE,"VMR"
"WHWN54319_Hubei_levi-like_virus_7_len3860",0,FALSE,40.6,2.3899999999999998e-114,571,NA,NA,40.6,2.82e-114,571,NA,NA,FALSE,NA,FALSE,"VMR"
"WHWN54380_Hubei_levi-like_virus_8_len4044",0,FALSE,41.9,4.539999999999999e-107,508,NA,NA,41.9,5.369999999999999e-107,508,NA,NA,FALSE,NA,FALSE,"VMR"
"WZSLuoI79939_Wenzhou_levi-like_virus_3_len3965",0,FALSE,42,1.16e-62,288,NA,NA,42.1,1.65e-66,309,NA,NA,FALSE,NA,FALSE,"VMR"
"BHZY58374_Beihai_levi-like_virus_21_len3704",0,FALSE,41.2,4.93e-71,376,NA,NA,41.2,5.83e-71,376,NA,NA,FALSE,NA,FALSE,"VMR"
"BHXun32039_Beihai_levi-like_virus_35_len3320",0,FALSE,42.3,4.89e-92,444,NA,NA,42.3,5.7799999999999996e-92,444,NA,NA,FALSE,NA,FALSE,"VMR"
"SHWC0209c12775_Shahe_levi-like_virus_3_len3602",0,FALSE,40.5,3.0800000000000004e-85,477,NA,NA,40.5,3.64e-85,477,NA,NA,FALSE,NA,FALSE,"VMR"
"WLJQ103632_Wenling_levi-like_virus_4_len3935",0,FALSE,41,6.17e-122,546,NA,NA,41,7.29e-122,546,NA,NA,FALSE,NA,FALSE,"VMR"
"WZFSL85855_Wenzhou_levi-like_virus_7_len3677",0,FALSE,43.5,7.769999999999998e-119,522,NA,NA,43.5,9.199999999999998e-119,522,NA,NA,FALSE,NA,FALSE,"VMR"
"WHCC110652_Hubei_levi-like_virus_12_len3778",0,FALSE,40.2,7.51e-72,383,NA,NA,40.2,8.89e-72,383,NA,NA,FALSE,NA,FALSE,"VMR"
"WHCC54021_Hubei_levi-like_virus_13_len4026",0,FALSE,41.8,3.33e-76,352,NA,NA,41.8,3.94e-76,352,NA,NA,FALSE,NA,FALSE,"VMR"
"BHBJDX37870_Beihai_levi-like_virus_34_len3430",0,FALSE,40.6,1.3e-80,478,NA,NA,40.6,1.54e-80,478,NA,NA,FALSE,NA,FALSE,"VMR"
"WHWN53995_Hubei_levi-like_virus_11_len3886",0,FALSE,40.3,6.449999999999999e-118,596,NA,NA,40.3,7.629999999999999e-118,596,NA,NA,FALSE,NA,FALSE,"VMR"
"WHYY22742_Hubei_levi-like_virus_10_len3410",0,FALSE,40.2,2.46e-71,383,NA,NA,40.2,2.91e-71,383,NA,NA,FALSE,NA,FALSE,"VMR"
"WHWN39199_Hubei_levi-like_virus_2_len3556",0,FALSE,40.5,6.1e-93,474,NA,NA,40.5,7.22e-93,474,NA,NA,FALSE,NA,FALSE,"VMR"
"WHYY22609_Hubei_levi-like_virus_3_len3325",0,FALSE,41.2,6.139999999999999e-106,498,NA,NA,41.2,7.2599999999999985e-106,498,NA,NA,FALSE,NA,FALSE,"VMR"
"BHXG26591_Beihai_levi-like_virus_28_len4476",0,FALSE,40.6,2.64e-49,345,NA,NA,40.6,3.12e-49,345,NA,NA,FALSE,NA,FALSE,"VMR"
"BHZY57867_Beihai_levi-like_virus_29_len4483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"PROPAGATED_ITER1"
"HOU142311_Beihai_levi-like_virus_30_len4084",0,FALSE,46.8,2.01e-49,220,NA,NA,46.8,2.38e-49,220,NA,NA,FALSE,NA,FALSE,"VMR"
"BHSC167323_Beihai_levi-like_virus_32_len4489",0,FALSE,47.7,2.34e-45,214,NA,NA,47.7,2.77e-45,214,NA,NA,FALSE,NA,FALSE,"VMR"
"WZSLuoI85245_Wenzhou_levi-like_virus_5_len3773",0,FALSE,48.6,6.31e-38,179,NA,NA,48.6,7.46e-38,179,NA,NA,FALSE,NA,FALSE,"VMR"
"WZSLuoI85062_Wenzhou_levi-like_virus_4_len4001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"PROPAGATED_ITER1"
"HOU158604_Beihai_levi-like_virus_33_len4109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"PROPAGATED_ITER1"
"WLJQ100415_Wenling_levi-like_virus_2_len4159",0,FALSE,40.2,8.87e-63,376,NA,NA,40.2,1.05e-62,376,NA,NA,FALSE,NA,FALSE,"VMR"
"WZSLuoI133770_Wenzhou_levi-like_virus_6_len4124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"PROPAGATED_ITER1"
"WLJQ101576_Wenling_levi-like_virus_3_len4006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"PROPAGATED_ITER1"
"WGML141493_Hubei_levi-like_virus_9_len3647",0,FALSE,40.2,4.67e-56,363,NA,NA,40.2,5.519999999999999e-56,363,NA,NA,FALSE,NA,FALSE,"VMR"
"CJLX26414_Changjiang_levi-like_virus_2_len3643",0,FALSE,40.2,3.15e-68,386,NA,NA,40.2,3.73e-68,386,NA,NA,FALSE,NA,FALSE,"VMR"
"BHTSS2294_Beihai_levi-like_virus_13_len3467",0,FALSE,40.4,7.16e-40,225,NA,NA,40.4,8.47e-40,225,NA,NA,FALSE,NA,FALSE,"VMR"
"SZmix15676_Hubei_levi-like_virus_14_len3921",0,FALSE,40.8,2.16e-126,625,NA,NA,40.8,2.5499999999999997e-126,625,NA,NA,FALSE,NA,FALSE,"VMR"
"BHXun31396_Beihai_levi-like_virus_14_len4249",0,FALSE,40.2,2.55e-35,224,NA,NA,40.4,6.76e-36,223,NA,NA,FALSE,NA,FALSE,"VMR"
"UHM27621_Fushun_levivirus_2",0,FALSE,40.3,6.729999999999999e-109,568,NA,NA,40.3,7.959999999999999e-109,568,NA,NA,FALSE,NA,FALSE,"VMR"
"BHTH16058_Beihai_levi-like_virus_11_len3621",0,FALSE,41.5,5.879999999999999e-140,581,NA,NA,41.5,6.95e-140,581,NA,NA,FALSE,NA,FALSE,"VMR"
"BHTSS17923_Beihai_levi-like_virus_10_len3704",0,FALSE,40.4,6.89e-127,599,NA,NA,40.4,8.15e-127,599,NA,NA,FALSE,NA,FALSE,"VMR"
"ref_YP_007002852_Caulobacter_phage_phiCb5",0,FALSE,40.4,1.5599999999999998e-143,663,NA,NA,40.4,1.8499999999999998e-143,663,NA,NA,FALSE,NA,FALSE,"VMR"
"BHTSS17989_Beihai_levi-like_virus_3_len3625",0,FALSE,40.4,5.98e-132,646,NA,NA,40.4,7.079999999999999e-132,646,NA,NA,FALSE,NA,FALSE,"VMR"
"BHTSS17991_Beihai_levi-like_virus_4_len3576",0,FALSE,40.7,2.2799999999999997e-130,624,NA,NA,40.7,2.6999999999999995e-130,624,NA,NA,FALSE,NA,FALSE,"VMR"
"BHJP61416_Beihai_levi-like_virus_7_len3607",0,FALSE,40.6,3.8299999999999997e-113,557,NA,NA,40.6,4.53e-113,557,NA,NA,FALSE,NA,FALSE,"VMR"
"BHTSS17667_Beihai_levi-like_virus_8_len3246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"PROPAGATED_ITER1"
"WLJQ101898_Wenling_levi-like_virus_1_len3984",0,FALSE,45.4,2.3299999999999996e-171,668,NA,NA,45.4,2.7599999999999994e-171,668,NA,NA,FALSE,NA,FALSE,"VMR"
"BHTSS17971_Beihai_levi-like_virus_5_len3750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHTSS17847_Beihai_levi-like_virus_6_len3650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHTSS17966_Beihai_levi-like_virus_9_len3555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHTSS17154_Beihai_levi-like_virus_1_len4150",0,FALSE,41.8,1e-105,512,NA,NA,41.8,1.1900000000000001e-105,512,NA,NA,FALSE,NA,FALSE,"VMR"
"BHTSS13603_Beihai_levi-like_virus_2_len3996",0,FALSE,40.5,3.09e-105,568,NA,NA,40.5,3.66e-105,568,NA,NA,FALSE,NA,FALSE,"VMR"
"WHWN53257_Hubei_levi-like_virus_1_len2874",0,FALSE,53,1.9499999999999997e-209,609,NA,NA,53,2.31e-209,609,NA,NA,FALSE,NA,FALSE,"VMR"
"WZFSL82775_Wenzhou_levi-like_virus_2_len3853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJLX30166_Changjiang_levi-like_virus_1_len3293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SXXX34761_Sanxia_levi-like_virus_1_len3896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WZFSL78350_Wenzhou_levi-like_virus_1_len3633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHJJX20688_Beihai_levi-like_virus_20_len3572",0,FALSE,47.2,1.58e-35,199,NA,NA,47.2,1.87e-35,199,NA,NA,FALSE,NA,FALSE,"VMR"
"SHWC0209c12428_Shahe_levi-like_virus_1_len4020",0,FALSE,40.1,2.7099999999999997e-32,197,NA,NA,40.1,3.21e-32,197,NA,NA,FALSE,NA,FALSE,"VMR"
"ref_NP_085473_Acinetobacter_phage_AP205",0,FALSE,100,0,590,0,FALSE,100,0,590,NA,NA,FALSE,FALSE,FALSE,"VMR"
"HWRTX21601_Beihai_levi-like_virus_12_len4805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"narna-levi-like_APG77221.1_Hubei_narna-like_virus_14",NA,NA,NA,NA,NA,NA,NA,50.4,5.2199999999999986e-176,566,NA,NA,NA,NA,NA,NA
"narna-levi-like_APG77281.1_Wenzhou_narna-like_virus_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"narna-levi-like_YP_009333147.1_Beihai_narna-like_virus_15",NA,NA,NA,NA,NA,NA,NA,51.2,5.739999999999999e-243,735,NA,NA,NA,NA,NA,NA
"narna-levi-like_YP_009333153.1_Beihai_narna-like_virus_14",NA,NA,NA,NA,NA,NA,NA,40.5,1.7600000000000002e-26,222,NA,NA,NA,NA,NA,NA
"narna-levi-like_YP_009333164.1_Beihai_narna-like_virus_19",0,FALSE,50.9,5.97e-18,112,NA,NA,41.2,2.36e-63,340,NA,NA,FALSE,NA,FALSE,"VMR"
"narna-levi-like_YP_009336759.1_Hubei_narna-like_virus_12",0,FALSE,44.6,6.3e-18,112,NA,NA,56.2,5.609999999999999e-223,607,NA,NA,FALSE,NA,FALSE,"VMR"
"narna-levi-like_YP_009337133.1_Wenling_narna-like_virus_4",0,FALSE,40.8,3.84e-28,211,NA,NA,40.4,2.15e-30,213,NA,NA,FALSE,NA,FALSE,"VMR"
"narna-levi-like_YP_009337146.1_Wenling_narna-like_virus_5",NA,NA,NA,NA,NA,NA,NA,40.9,1.6899999999999998e-32,215,NA,NA,NA,NA,FALSE,"PROPAGATED_ITER1"
"narna-levi-like_YP_009337436.1_Wenzhou_narna-like_virus_8",0,FALSE,40.9,1.22e-16,132,NA,NA,100,0,859,NA,NA,FALSE,NA,FALSE,"VMR"
"narna-levi-like_YP_009337619.1_Wenzhou_narna-like_virus_9",0,FALSE,40.4,4.63e-19,136,NA,NA,100,0,1257,NA,NA,FALSE,NA,FALSE,"VMR"
"narna-levi-like_YP_009337789.1_Hubei_mosquito_virus_3",NA,NA,NA,NA,NA,NA,NA,100,0,555,NA,NA,NA,NA,NA,NA
"narna-levi-like_add_APG77303.1_Wenzhou_narna-like_virus_10",0,FALSE,45.4,5.68e-20,119,NA,FALSE,47.1,1.71e-20,119,NA,NA,FALSE,FALSE,FALSE,"VMR"
"narna-levi-like_add_APG76981.1_Wenzhou_narna-like_virus_11",0,FALSE,43.5,4.6e-19,147,NA,NA,42.3,6.36e-62,291,NA,NA,FALSE,NA,FALSE,"VMR"
"narna-levi-like_QIS87985.1_Ui-te-Rangiora_virus",0,FALSE,42,3.05e-16,119,NA,NA,41.7,3.71e-233,1075,NA,NA,FALSE,NA,FALSE,"VMR"
"narna-levi-like_QGZ98424.1_Erysiphe_necator_associated_ourmia-like_virus_4",0,FALSE,41.3,2.3399999999999994e-55,315,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,"VMR"
"narna-levi-like_QGY72579.1_Plasmopara_viticola_associated_ourmia-like_virus_49",0,FALSE,41.6,3.46e-97,438,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,"VMR"
"narna-levi-like_QGY72560.1_Plasmopara_viticola_associated_ourmia-like_virus_30",0,FALSE,42.3,2.15e-102,529,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,"VMR"
"narna-levi-like_QGY72552.1_Plasmopara_viticola_associated_ourmia-like_virus_22",0,FALSE,40.3,2.0399999999999998e-94,504,0,FALSE,41.2,1.8999999999999997e-104,517,NA,NA,FALSE,FALSE,FALSE,"VMR"
"narna-levi-like_QGY72551.1_Plasmopara_viticola_associated_ourmia-like_virus_21",0,FALSE,41.3,3.5499999999999993e-106,506,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,"VMR"
"narna-levi-like_QGY72547.1_Plasmopara_viticola_associated_ourmia-like_virus_17",0,FALSE,40.2,2.08e-99,527,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,"VMR"
"narna-levi-like_QGY72545.1_Plasmopara_viticola_associated_ourmia-like_virus_15",0,FALSE,41.7,1.34e-100,516,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,"VMR"
"narna-levi-like_QGY72541.1_Plasmopara_viticola_associated_ourmia-like_virus_11",0,FALSE,40.1,4.87e-80,474,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,"VMR"
"narna-levi-like_QGY72536.1_Plasmopara_viticola_associated_ourmia-like_virus_6",0,FALSE,42.7,4.3299999999999996e-110,506,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,"VMR"
"narna-levi-like_QDB74999.1_Cladosporium_cladosporioides_ourmia-like_virus_1",0,FALSE,42.3,3.01e-102,529,NA,NA,41.5,1.72e-17,142,NA,NA,FALSE,NA,FALSE,"VMR"
